edge_index,u_lon,u_lat,v_lon,v_lat
513,-122.4662955,37.7993847,-122.4659178,37.7991042
514,-122.4316382,37.733783,-122.4328524,37.7340396
515,-122.4316382,37.733783,-122.4318599,37.7346236
516,-122.4316382,37.733783,-122.42972,37.7350436
517,-122.4316382,37.733783,-122.4293279,37.7346728
518,-122.3856102,37.7606795,-122.3866253,37.7606161
519,-122.3856102,37.7606795,-122.38475,37.7606747
520,-122.3856102,37.7606795,-122.38769,37.761826
521,-122.4461539,37.7261579,-122.4474317,37.7246222
522,-122.4461539,37.7261579,-122.4485358,37.7188384
523,-122.4461539,37.7261579,-122.4405741,37.7297331
524,-122.4474317,37.7246222,-122.4490227,37.723033
525,-122.4474317,37.7246222,-122.4484265,37.7214529
526,-122.4490227,37.723033,-122.4496467,37.7230364
527,-122.4490227,37.723033,-122.4471702,37.7230424
528,-122.4477848,37.7211225,-122.4477777,37.721203
529,-122.4477848,37.7211225,-122.4467127,37.7207223
530,-122.4477848,37.7211225,-122.4484412,37.721364
531,-122.4477848,37.7211225,-122.4483063,37.7188238
532,-122.446572,37.7249815,-122.4460477,37.7259918
533,-122.446572,37.7249815,-122.4471702,37.7230424
534,-122.446572,37.7249815,-122.4477777,37.721203
535,-122.4047495,37.7464093,-122.4081755,37.7392329
536,-122.4047495,37.7464093,-122.4046139,37.7484849
537,-122.4047495,37.7464093,-122.4030484,37.7521683
538,-122.4046139,37.7484849,-122.4063861,37.7488295
539,-122.4046139,37.7484849,-122.4056448,37.7498571
540,-122.4063861,37.7488295,-122.4058123,37.7489461
541,-122.4516233,37.7139895,-122.4552202,37.7118203
542,-122.4516233,37.7139895,-122.4655305,37.710327
543,-122.4516233,37.7139895,-122.4485358,37.7188384
544,-122.4552202,37.7118203,-122.4555903,37.7115213
545,-122.4552202,37.7118203,-122.4546769,37.7123322
546,-122.4706332,37.7127152,-122.4711665,37.7125409
547,-122.4706332,37.7127152,-122.4670957,37.7123756
548,-122.4706332,37.7127152,-122.4716286,37.7126916
549,-122.4711665,37.7125409,-122.4712324,37.7129786
550,-122.4711665,37.7125409,-122.4710829,37.7106588
551,-122.4712324,37.7129786,-122.4709658,37.712818
552,-122.4709658,37.712818,-122.472458,37.7128901
553,-122.4123347,37.7334131,-122.4131797,37.7329785
554,-122.4123347,37.7334131,-122.4021743,37.7374927
555,-122.398188,37.7795605,-122.3980242,37.7796177
556,-122.398188,37.7795605,-122.3976147,37.7790913
557,-122.398188,37.7795605,-122.3991456,37.780354
558,-122.4260983,37.7755395,-122.4261923,37.7760035
559,-122.4260983,37.7755395,-122.4260018,37.7750597
560,-122.4260983,37.7755395,-122.42774,37.7753305
561,-122.4260983,37.7755395,-122.4244963,37.7757434
562,-122.4103679,37.7163953,-122.40994,37.716279
563,-122.4965288,37.7641086,-122.495985,37.7628867
564,-122.4965288,37.7641086,-122.4964316,37.7627205
565,-122.4965288,37.7641086,-122.4965603,37.7645571
566,-122.4959747,37.7627407,-122.4958205,37.7627475
567,-122.4959747,37.7627407,-122.495844,37.7608748
568,-122.4959747,37.7627407,-122.4964316,37.7627205
569,-122.4959747,37.7627407,-122.495985,37.7628867
570,-122.4954216,37.7636032,-122.4954918,37.7646043
571,-122.4954216,37.7636032,-122.495363,37.7627677
572,-122.4954216,37.7636032,-122.4957822,37.7627492
573,-122.40355,37.7481295,-122.4020865,37.7494093
574,-122.40355,37.7481295,-122.4035413,37.7477045
575,-122.4221964,37.7812848,-122.4238421,37.7810758
576,-122.4221964,37.7812848,-122.4222916,37.7817558
577,-122.4221964,37.7812848,-122.4221032,37.7808235
578,-122.4056448,37.7498571,-122.404051,37.7484136
579,-122.4056448,37.7498571,-122.4062037,37.7511079
580,-122.392077,37.7867713,-122.390321,37.7881515
581,-122.392077,37.7867713,-122.3929059,37.7861123
582,-122.392077,37.7867713,-122.3936309,37.7879982
583,-122.392077,37.7867713,-122.3918487,37.7854613
584,-122.4039966,37.7311779,-122.4015296,37.7379996
585,-122.4039966,37.7311779,-122.4131797,37.7329785
586,-122.4039966,37.7311779,-122.4015643,37.7249698
587,-122.4041026,37.7312558,-122.4024825,37.7266031
588,-122.4041026,37.7312558,-122.4141894,37.7323228
589,-122.4041026,37.7312558,-122.4021743,37.7374927
590,-122.4482985,37.80448,-122.4482686,37.8047136
591,-122.4482985,37.80448,-122.4482101,37.8042551
592,-122.4482985,37.80448,-122.4492892,37.8038891
593,-122.4482985,37.80448,-122.4484,37.8046168
594,-122.4483822,37.8047335,-122.4509739,37.8036924
595,-122.4483822,37.8047335,-122.4481,37.8049242
596,-122.4483822,37.8047335,-122.4483698,37.8048785
597,-122.4570085,37.7102548,-122.4572452,37.7100367
598,-122.4570085,37.7102548,-122.4567732,37.7103032
599,-122.4570085,37.7102548,-122.4580433,37.7100159
600,-122.4570085,37.7102548,-122.4559276,37.7112287
601,-122.4189679,37.732235,-122.4169534,37.7328527
602,-122.4189679,37.732235,-122.4198263,37.7322435
603,-122.4189679,37.732235,-122.4182612,37.7322276
604,-122.4024825,37.7266031,-122.401438,37.7238966
605,-122.4024825,37.7266031,-122.4039953,37.7301141
606,-122.3958241,37.7776755,-122.3980041,37.7759674
607,-122.3958241,37.7776755,-122.3950705,37.7770727
608,-122.3958241,37.7776755,-122.3966077,37.7782877
609,-122.4042207,37.7451801,-122.4045401,37.7442984
610,-122.4042207,37.7451801,-122.4039108,37.7457071
611,-122.4039108,37.7457071,-122.405207,37.743027
612,-122.4613692,37.7952503,-122.4616682,37.7955305
613,-122.4616682,37.7955305,-122.4618319,37.7973369
614,-122.4489038,37.7783974,-122.4487156,37.7774393
615,-122.4489038,37.7783974,-122.4497891,37.7782852
616,-122.4489038,37.7783974,-122.448019,37.7785095
617,-122.3982055,37.7352905,-122.3980046,37.7355336
618,-122.3982055,37.7352905,-122.399375,37.734748
619,-122.3982055,37.7352905,-122.398342,37.734311
620,-122.4058242,37.7755953,-122.4075026,37.7738722
621,-122.4058242,37.7755953,-122.4066189,37.7720567
622,-122.4058242,37.7755953,-122.4019545,37.7780943
623,-122.4066189,37.7720567,-122.4059518,37.7706989
624,-122.4066189,37.7720567,-122.4063783,37.7754644
625,-122.4757079,37.7197923,-122.4755454,37.7189708
626,-122.4757079,37.7197923,-122.4756733,37.7199304
627,-122.4757079,37.7197923,-122.4759734,37.7197286
628,-122.4268264,37.804193,-122.4271273,37.8054307
629,-122.4268264,37.804193,-122.4267758,37.8039436
630,-122.409733,37.7355192,-122.4109441,37.7350199
631,-122.409733,37.7355192,-122.410841,37.734816
632,-122.4015643,37.7249698,-122.4038873,37.7302556
633,-122.4015643,37.7249698,-122.3994494,37.7189487
634,-122.4063783,37.7754644,-122.4068387,37.7751007
635,-122.4063783,37.7754644,-122.406308,37.7755198
636,-122.4075026,37.7738722,-122.408464,37.7737039
637,-122.4075026,37.7738722,-122.4077924,37.7731673
638,-122.4077924,37.7731673,-122.4069946,37.7725204
639,-122.4077924,37.7731673,-122.408464,37.7737039
640,-122.4478935,37.7469048,-122.4471234,37.7468686
641,-122.4478935,37.7469048,-122.4486638,37.7465373
642,-122.4478935,37.7469048,-122.4477017,37.7480995
643,-122.4478935,37.7469048,-122.4478016,37.7465105
644,-122.4471234,37.7468686,-122.4454835,37.7473463
645,-122.4471234,37.7468686,-122.4466703,37.7467627
646,-122.4466703,37.7467627,-122.4478016,37.7465105
647,-122.4466703,37.7467627,-122.4448792,37.7470342
648,-122.3918298,37.7854734,-122.3918487,37.7854613
649,-122.3918298,37.7854734,-122.3929617,37.7851156
650,-122.3918298,37.7854734,-122.3644707,37.8107111
651,-122.3929617,37.7851156,-122.3944115,37.7883797
652,-122.3929617,37.7851156,-122.3950211,37.7855061
653,-122.3957794,37.7862969,-122.394502,37.7873202
654,-122.3957794,37.7862969,-122.3967285,37.785549
655,-122.4056016,37.762238,-122.4043871,37.7633932
656,-122.4056016,37.762238,-122.4048497,37.7653678
657,-122.4056016,37.762238,-122.402861,37.7533449
658,-122.3936734,37.7632954,-122.3937569,37.764035
659,-122.3936734,37.7632954,-122.3936217,37.7627555
660,-122.3923685,37.7628271,-122.3933421,37.7653525
661,-122.3923685,37.7628271,-122.390698,37.762926
662,-122.4604378,37.7326292,-122.4606865,37.7318547
663,-122.4604378,37.7326292,-122.4604797,37.7328544
664,-122.4604378,37.7326292,-122.4617045,37.732188
665,-122.4604378,37.7326292,-122.4590806,37.7336354
666,-122.392734,37.7531466,-122.3926627,37.7525484
667,-122.3926171,37.7519531,-122.3926627,37.7525484
668,-122.3926171,37.7519531,-122.3925141,37.7503802
669,-122.4551228,37.7982284,-122.457089,37.79691
670,-122.4551228,37.7982284,-122.4535622,37.7987656
671,-122.4551228,37.7982284,-122.4564124,37.7983594
672,-122.4662965,37.7481275,-122.4663606,37.7490784
673,-122.4662965,37.7481275,-122.4661956,37.7481056
674,-122.4662965,37.7481275,-122.4667647,37.7481472
675,-122.463316,37.750168,-122.462068,37.750274
676,-122.463316,37.750168,-122.4638082,37.7503611
677,-122.463316,37.750168,-122.462687,37.748514
678,-122.478685,37.7926788,-122.4787623,37.7929505
679,-122.478685,37.7926788,-122.4789103,37.7926401
680,-122.478685,37.7926788,-122.4784158,37.7926536
681,-122.4405741,37.7297331,-122.4350682,37.731996
682,-122.408464,37.7737039,-122.4086324,37.7736838
683,-122.408464,37.7737039,-122.4085358,37.7737601
684,-122.4471702,37.7230424,-122.4447763,37.7229503
685,-122.4471702,37.7230424,-122.4472983,37.7229114
686,-122.4484412,37.721364,-122.4485358,37.7188384
687,-122.4484412,37.721364,-122.4484265,37.7214529
688,-122.4484412,37.721364,-122.4493321,37.7217247
689,-122.4200941,37.7083175,-122.4193731,37.7099524
690,-122.4200941,37.7083175,-122.4209367,37.7085526
691,-122.4713401,37.712534,-122.4716286,37.7126916
692,-122.4713401,37.712534,-122.4712588,37.711458
693,-122.4713401,37.712534,-122.4716277,37.7139467
694,-122.4716277,37.7139467,-122.4721894,37.7130245
695,-122.4716277,37.7139467,-122.4717576,37.7143932
696,-122.386662,37.7366761,-122.3872187,37.7357314
697,-122.386662,37.7366761,-122.386503,37.736756
698,-122.386662,37.7366761,-122.386503,37.736756
699,-122.4228563,37.784551,-122.4213272,37.7847494
700,-122.4228563,37.784551,-122.422951,37.7850196
701,-122.4228563,37.784551,-122.4226652,37.7836174
702,-122.4228563,37.784551,-122.4246895,37.7852826
703,-122.424719,37.7854292,-122.4246895,37.7852826
704,-122.424719,37.7854292,-122.4280145,37.7850444
705,-122.424719,37.7854292,-122.4248759,37.7862044
706,-122.424719,37.7854292,-122.4244656,37.7854119
707,-122.436619,37.7254078,-122.4363221,37.72607
708,-122.436619,37.7254078,-122.4348568,37.7246416
709,-122.436619,37.7254078,-122.4369668,37.7247792
710,-122.4569553,37.7420989,-122.45682,37.7421625
711,-122.4569553,37.7420989,-122.4592435,37.7417663
712,-122.4569553,37.7420989,-122.4598506,37.7410614
713,-122.4030808,37.7747148,-122.4032974,37.7745433
714,-122.4030808,37.7747148,-122.4021196,37.7739381
715,-122.4030808,37.7747148,-122.403646,37.7751689
716,-122.3858485,37.7363057,-122.3858182,37.7364443
717,-122.3858485,37.7363057,-122.3863103,37.7363111
718,-122.3858485,37.7363057,-122.385772,37.735784
719,-122.4151521,37.7797961,-122.4168136,37.7795846
720,-122.4151521,37.7797961,-122.4149555,37.7788907
721,-122.4151521,37.7797961,-122.4153391,37.7807264
722,-122.4168136,37.7795846,-122.4166194,37.7786767
723,-122.4168136,37.7795846,-122.4169901,37.7804986
724,-122.4217245,37.7789593,-122.4233714,37.7787484
725,-122.4217245,37.7789593,-122.4219112,37.779892
726,-122.4217245,37.7789593,-122.4215383,37.7780292
727,-122.4250171,37.7785401,-122.4233714,37.7787484
728,-122.4250171,37.7785401,-122.424924,37.7780777
729,-122.4250171,37.7785401,-122.426662,37.7783324
730,-122.426662,37.7783324,-122.4298027,37.7779342
731,-122.426662,37.7783324,-122.4268484,37.7792634
732,-122.426662,37.7783324,-122.4265671,37.7778687
733,-122.4298027,37.7779342,-122.4299478,37.7779158
734,-122.4298027,37.7779342,-122.4299907,37.7788634
735,-122.4298027,37.7779342,-122.4296143,37.7770036
736,-122.4307243,37.7778174,-122.4299478,37.7779158
737,-122.4307243,37.7778174,-122.4315916,37.7777074
738,-122.4307243,37.7778174,-122.4309205,37.778745
739,-122.4315916,37.7777074,-122.4317813,37.7786354
740,-122.4315916,37.7777074,-122.4332393,37.7774974
741,-122.4315916,37.7777074,-122.4314038,37.7767764
742,-122.4381475,37.776872,-122.4382406,37.7768602
743,-122.4381475,37.776872,-122.4365257,37.7770786
744,-122.4381475,37.776872,-122.4383359,37.777806
745,-122.4381475,37.776872,-122.43796,37.7759414
746,-122.4398652,37.7766536,-122.4382406,37.7768602
747,-122.4398652,37.7766536,-122.4415072,37.7764448
748,-122.4398652,37.7766536,-122.440049,37.7775881
749,-122.4398652,37.7766536,-122.4396744,37.7757238
750,-122.4415072,37.7764448,-122.4413178,37.7755151
751,-122.4415072,37.7764448,-122.4431449,37.7762357
752,-122.4415072,37.7764448,-122.4416973,37.777378
753,-122.4431449,37.7762357,-122.443321,37.7771153
754,-122.4431449,37.7762357,-122.4429584,37.775306
755,-122.4431449,37.7762357,-122.4447938,37.7760252
756,-122.4447938,37.7760252,-122.4446057,37.775096
757,-122.4447938,37.7760252,-122.444981,37.7769571
758,-122.4447938,37.7760252,-122.4464549,37.7758145
759,-122.4465376,37.7758035,-122.4464549,37.7758145
760,-122.4465376,37.7758035,-122.4463516,37.774873
761,-122.4465376,37.7758035,-122.4474655,37.7756853
762,-122.4465376,37.7758035,-122.4469158,37.7776681
763,-122.4474655,37.7756853,-122.4476154,37.7764099
764,-122.4474655,37.7756853,-122.4481262,37.7756008
765,-122.4481262,37.7756008,-122.4483366,37.7764297
766,-122.4481262,37.7756008,-122.4478951,37.7746768
767,-122.4481262,37.7756008,-122.4488647,37.7755063
768,-122.4488647,37.7755063,-122.4490176,37.7762582
769,-122.4488647,37.7755063,-122.4497281,37.775396
770,-122.4497281,37.775396,-122.4495393,37.7744675
771,-122.4497281,37.775396,-122.4513731,37.7751857
772,-122.4513731,37.7751857,-122.4511855,37.7742578
773,-122.4513731,37.7751857,-122.4529258,37.7749872
774,-122.4529258,37.7749872,-122.4528286,37.7740485
775,-122.4529258,37.7749872,-122.4529855,37.7757636
776,-122.4529258,37.7749872,-122.454668,37.774764
777,-122.454668,37.774764,-122.454806,37.7755337
778,-122.454668,37.774764,-122.4542991,37.7729021
779,-122.454668,37.774764,-122.4552749,37.7746873
780,-122.4552749,37.7746873,-122.4554679,37.7756262
781,-122.4552749,37.7746873,-122.4563068,37.7745557
782,-122.4563068,37.7745557,-122.4583894,37.7742984
783,-122.4563068,37.7745557,-122.456496,37.7754954
784,-122.4583894,37.7742984,-122.4595066,37.7741812
785,-122.4583894,37.7742984,-122.458461,37.7752457
786,-122.4658983,37.7734035,-122.4669692,37.7733548
787,-122.4658983,37.7734035,-122.4660319,37.7752736
788,-122.4658983,37.7734035,-122.4648303,37.7735017
789,-122.468049,37.7733056,-122.4669692,37.7733548
790,-122.468049,37.7733056,-122.4691082,37.7732585
791,-122.468049,37.7733056,-122.468176,37.775176
792,-122.4712572,37.7731629,-122.4717198,37.7731416
793,-122.4712572,37.7731629,-122.4713911,37.7750296
794,-122.4712572,37.7731629,-122.4701823,37.7732107
795,-122.471854,37.7731354,-122.4717198,37.7731416
796,-122.471854,37.7731354,-122.4723243,37.7731138
797,-122.471854,37.7731354,-122.4795582,37.7713381
798,-122.471854,37.7731354,-122.4719935,37.7750021
799,-122.4723243,37.7731138,-122.4734452,37.7730626
800,-122.4723243,37.7731138,-122.4724585,37.774981
801,-122.4777813,37.7728643,-122.4767122,37.7729132
802,-122.4777813,37.7728643,-122.4788519,37.7728153
803,-122.4777813,37.7728643,-122.4779164,37.7747325
804,-122.4788519,37.7728153,-122.4799226,37.772767
805,-122.4788519,37.7728153,-122.4789865,37.7746838
806,-122.4820656,37.7726691,-122.480997,37.7727177
807,-122.4820656,37.7726691,-122.4831346,37.7726204
808,-122.4820656,37.7726691,-122.4820815,37.7728531
809,-122.4842075,37.7725724,-122.4852792,37.7725246
810,-122.4842075,37.7725724,-122.4831346,37.7726204
811,-122.4842075,37.7725724,-122.4817567,37.7718375
812,-122.4842075,37.7725724,-122.4843425,37.7744399
813,-122.4842075,37.7725724,-122.4817745,37.7719311
814,-122.486349,37.7724761,-122.487418,37.7724273
815,-122.486349,37.7724761,-122.4852792,37.7725246
816,-122.486349,37.7724761,-122.4864839,37.7743424
817,-122.489565,37.7723294,-122.489821,37.7708865
818,-122.489565,37.7723294,-122.4896997,37.774196
819,-122.489565,37.7723294,-122.4884922,37.7723783
820,-122.489565,37.7723294,-122.490638,37.7722805
821,-122.5034885,37.7716943,-122.5036248,37.773562
822,-122.5034885,37.7716943,-122.503446,37.771536
823,-122.5034885,37.7716943,-122.5024219,37.771743
824,-122.5034885,37.7716943,-122.5045626,37.7716451
825,-122.5099152,37.7714001,-122.5109827,37.7713175
826,-122.5099152,37.7714001,-122.5100409,37.7732699
827,-122.5099152,37.7714001,-122.5088429,37.7714492
828,-122.5109827,37.7713175,-122.5111271,37.7712784
829,-122.5109827,37.7713175,-122.5110671,37.7718506
830,-122.5109827,37.7713175,-122.5108891,37.7704482
831,-122.4495208,37.7466155,-122.4490804,37.7471022
832,-122.4495208,37.7466155,-122.4508255,37.745899
833,-122.4495208,37.7466155,-122.4498627,37.7468467
834,-122.4498627,37.7468467,-122.4491446,37.7485014
835,-122.4498627,37.7468467,-122.4511677,37.7473559
836,-122.4511677,37.7473559,-122.4500586,37.7475447
837,-122.4511677,37.7473559,-122.4517658,37.7479816
838,-122.4517658,37.7479816,-122.4499151,37.7481757
839,-122.4517658,37.7479816,-122.4521239,37.7486825
840,-122.4521239,37.7486825,-122.4512361,37.7488395
841,-122.4521239,37.7486825,-122.452123,37.7493865
842,-122.452123,37.7493865,-122.452129,37.7512455
843,-122.452123,37.7493865,-122.451687,37.752299
844,-122.452129,37.7512455,-122.452949,37.7512112
845,-122.452129,37.7512455,-122.451687,37.752299
846,-122.451687,37.752299,-122.4511127,37.752553
847,-122.4511127,37.752553,-122.4512361,37.7488395
848,-122.4511127,37.752553,-122.4507506,37.7527502
849,-122.4507506,37.7527502,-122.4502638,37.7498373
850,-122.4507506,37.7527502,-122.4507157,37.7536228
851,-122.4507157,37.7536228,-122.450025,37.7539356
852,-122.4507157,37.7536228,-122.4511271,37.7539342
853,-122.4511271,37.7539342,-122.449842,37.754761
854,-122.4511271,37.7539342,-122.4525821,37.7535558
855,-122.4525821,37.7535558,-122.4533588,37.7567409
856,-122.4525821,37.7535558,-122.4521085,37.7529854
857,-122.4525821,37.7535558,-122.4554934,37.7538032
858,-122.4653391,37.7362922,-122.4653829,37.7350931
859,-122.4653391,37.7362922,-122.464944,37.7360575
860,-122.4653391,37.7362922,-122.4661179,37.736692
861,-122.4648989,37.7335996,-122.4653672,37.7348781
862,-122.4648989,37.7335996,-122.4656124,37.7332011
863,-122.4648989,37.7335996,-122.4644508,37.7346564
864,-122.4621847,37.7661655,-122.4621783,37.7660742
865,-122.4621847,37.7661655,-122.4632538,37.7661278
866,-122.4621847,37.7661655,-122.4611118,37.7662129
867,-122.462116,37.765174,-122.4610422,37.7652193
868,-122.462116,37.765174,-122.463184,37.7651251
869,-122.462116,37.765174,-122.4620518,37.7642385
870,-122.462116,37.765174,-122.4621783,37.7660742
871,-122.4620518,37.7642385,-122.4631192,37.7641912
872,-122.4620518,37.7642385,-122.4609768,37.7642858
873,-122.4620518,37.7642385,-122.4619224,37.7623733
874,-122.4619224,37.7623733,-122.462989,37.7623257
875,-122.4619224,37.7623733,-122.461794,37.760512
876,-122.4619224,37.7623733,-122.4608618,37.7626475
877,-122.461794,37.760512,-122.4605615,37.7605744
878,-122.461794,37.760512,-122.460544,37.7595865
879,-122.461794,37.760512,-122.4628599,37.7604599
880,-122.460544,37.7595865,-122.460544,37.7595865
